scenario      Ne            t             Na          µmic_1        pmic_1       snimic_1      NAL_1_1       HET_1_1       VAR_1_1       MGW_1_1    
  1            4845         11743          4648    2.442e-004    1.294e-001    6.880e-008      8.250000      0.703239      3.878262      0.985075
  1            5706         12543          4922    8.977e-004    1.711e-001    6.185e-008     14.500000      0.812499     32.989162      1.026549
  1            2941          9266         10458    3.051e-004    1.390e-001    1.614e-006      7.000000      0.689241      4.466734      0.941176
  1            4300         10730          5627    6.751e-004    1.541e-001    6.948e-006     15.000000      0.844567     12.635487      1.034483
  1            2065         14363         11814    1.045e-004    1.720e-001    6.767e-008      3.750000      0.426510      1.095542      0.909091
  1            4961          6658         15506    1.180e-004    2.387e-001    1.924e-007      4.750000      0.549786      2.052881      0.883721
  1            1659          8561         19309    1.921e-004    2.929e-001    4.152e-008      5.625000      0.668824      1.583356      0.947368
  1            1298          2727          9055    4.547e-004    1.317e-001    1.316e-008      4.500000      0.430600      1.572663      0.699029
  1            4676         10704         11809    6.241e-004    2.780e-001    2.012e-007     11.250000      0.788272     15.633497      0.786026
  1            5506          9237          6554    3.345e-004    2.237e-001    1.630e-006      7.000000      0.702418      3.177622      0.973913
  1            4438          8356           913    5.605e-004    2.547e-001    1.312e-006     11.250000      0.762634      5.561921      1.097561
  1            3334         10062          5975    9.864e-004    1.779e-001    2.358e-006      9.875000      0.763629      6.628644      1.025974
  1            3805         14001         20569    8.910e-004    2.589e-001    3.754e-008     14.125000      0.827956     13.924689      0.889764
  1            2624          5570          9843    8.642e-004    2.519e-001    4.608e-007     11.875000      0.805184     19.151682      0.867580
  1            5097         13631          4802    2.994e-004    1.281e-001    1.431e-006      8.000000      0.712692     18.687059      0.790123
  1            3856          3864         21738    4.700e-004    1.105e-001    8.756e-007      9.250000      0.706468     12.491217      0.808743
  1            5267         13100          3067    6.880e-004    1.716e-001    4.382e-008      9.375000      0.777288      4.621762      0.980392
  1            4072         13096          4942    7.889e-004    2.502e-001    1.535e-008      9.250000      0.684245      4.220739      1.042253
  1            5494         12519          4237    9.850e-004    2.170e-001    4.724e-006     17.000000      0.837527     23.738588      1.038168
  1            3788         10509         13885    2.691e-004    1.145e-001    2.674e-006      7.375000      0.600726      2.585975      1.123810
  1            2792          4301         20112    6.483e-004    1.507e-001    4.442e-007      7.625000      0.734758      5.531665      0.829932
  1            3598          6345          8055    4.833e-004    2.361e-001    2.937e-006     10.375000      0.708400     16.621431      0.902174
  1            3232         15426         12693    6.611e-004    2.339e-001    2.700e-007      9.125000      0.711203      9.001767      0.843931
  1            3899         12581          9331    1.473e-004    2.094e-001    5.133e-008      6.500000      0.593590      3.049017      0.936937
  1            4004          9320          8047    9.812e-004    2.407e-001    5.590e-007     12.625000      0.812659     26.483686      0.814516
  1            4608          9427         15794    2.603e-004    2.380e-001    1.289e-006     11.000000      0.746629     19.704975      0.761905
  1            3857          9444          4443    7.253e-004    2.654e-001    2.684e-007     12.625000      0.786157     25.365587      0.841667
  1            3436         14067         15589    7.568e-004    1.610e-001    3.344e-006      8.125000      0.693547      4.182380      0.928571
  1            3763         13299          6714    5.235e-004    2.264e-001    5.116e-008      7.625000      0.714461      3.207107      1.000000
  1            4388         14922          5288    7.687e-004    2.407e-001    9.929e-007     13.125000      0.818779     11.823805      0.950226
  1            5127          7529          1500    8.658e-004    2.313e-001    3.349e-008     15.000000      0.813329     15.907010      1.057269
  1            5249          5162         11586    9.190e-004    1.879e-001    2.501e-007     14.000000      0.822999     19.743814      0.937239
  1             210         10321          6919    1.987e-004    1.607e-001    1.345e-007      2.000000      0.214671      0.405759      0.888889
  1            3295          7559         11234    2.936e-004    2.330e-001    1.003e-006      5.375000      0.575481      1.964637      0.851485
  1            2367         15366          7448    6.834e-004    2.789e-001    1.539e-006     11.125000      0.794390     11.426950      0.855769
