scenario      Ne              t             Na           µmic_1        pmic_1        snimic_1    
   1           3401          13401           2140       9.445e-4       2.586e-1       2.151e-6
   1           2982          10941           6047       7.497e-4       3.070e-1       4.560e-8
   1           4517           9322           6478       4.973e-4       3.456e-1       1.201e-7
   1           3121           7257           3976       8.827e-4       2.646e-1       1.873e-8
   1           2512          12732           1053       8.592e-4       3.192e-1       1.396e-7
   1           6341          11480           3304       3.063e-4       2.199e-1       6.769e-7
   1           3933           8824           4631       6.936e-4       2.860e-1       9.857e-8
   1           3515           2734           6166       6.882e-4       1.895e-1       2.889e-8
   1           4652          10249           4601       5.558e-4       3.696e-1       4.948e-8
   1           2817           9096          10794       9.423e-4       1.549e-1       1.388e-7
   1           2943           5376           7693       7.202e-4       1.794e-1       1.619e-7
   1           5857          14280           7028       3.434e-4       2.973e-1       1.467e-7
   1           3219          12703           1377       7.041e-4       2.722e-1       1.539e-6
   1           4301          10002          11894       6.706e-4       2.779e-1       4.090e-8
   1           3242          10512           6019       5.211e-4       3.309e-1       1.005e-6
   1           7105          13188           6640       8.342e-4       1.905e-1       3.872e-8
   1           4299           5201           3316       6.944e-4       3.075e-1       2.534e-8
   1           4391          15373           2436       4.480e-4       2.840e-1       1.513e-7
   1           1889           6954           3850       9.292e-4       3.434e-1       6.935e-8
   1           2618          10722           4902       8.967e-4       2.908e-1       5.386e-7
   1           5281           8601           1053       6.566e-4       3.289e-1       6.489e-8
   1           3229           8932            873       8.236e-4       3.783e-1       1.998e-6
   1           4988          10517           3110       4.606e-4       3.244e-1       4.815e-7
   1           1808          18954           5634       8.191e-4       2.832e-1       4.885e-7
   1           5916           9836           4015       2.053e-4       3.451e-1       1.362e-5
   1           4167          12146           7394       7.460e-4       3.752e-1       5.380e-7
   1           2536           9095          12444       7.387e-4       2.484e-1       4.632e-6
   1           4373          12583          10722       6.093e-4       2.631e-1       3.146e-8
   1           1763           8144           9337       9.850e-4       3.560e-1       2.755e-6
   1           3798          12695            737       1.047e-3       3.640e-1       1.538e-7
   1           2742           8044            931       7.654e-4       3.288e-1       4.900e-7
   1           4792          11796           1189       5.157e-4       2.100e-1       1.199e-7
   1           4936          14287           6796       4.325e-4       3.112e-1       2.003e-6
   1           3927           9229           2061       9.111e-4       3.276e-1       2.663e-8
   1           3888          13794           5405       4.925e-4       3.044e-1       9.652e-8
   1           2453          21397           6816       6.770e-4       2.335e-1       4.277e-7
   1           3587           4864           7322       8.873e-4       2.259e-1       3.992e-7
   1           5592           6211           9861       2.721e-4       3.182e-1       7.448e-8
   1           2803           9988            109       6.964e-4       3.096e-1       6.562e-6
   1           2704          18134           3579       9.177e-4       2.170e-1       2.217e-7
   1           3276          11306           7649       9.786e-4       2.598e-1       2.184e-7
   1           5764           5368           6326       5.670e-4       3.489e-1       1.478e-6
   1           4636          14531           9656       9.628e-4       3.289e-1       4.545e-8
   1           2348          13371           8197       5.976e-4       3.417e-1       9.416e-8
   1           3903           7733          11914       7.915e-4       3.206e-1       1.700e-7
   1           3717           4745           4179       6.774e-4       3.018e-1       9.259e-6
   1           3226           8155           3549       8.588e-4       2.559e-1       3.228e-8
   1           4821           8519           7850       4.928e-4       3.408e-1       2.844e-7
   1           2775           4766           3651       5.705e-4       3.569e-1       2.163e-7
   1           4293          10949          10180       5.731e-4       1.385e-1       7.934e-6
   1           4579          12822           3260       2.839e-4       3.590e-1       1.658e-7
