scenario   Ne/Mean(N)      t/Mean(N)       Na/Mean(N)   
   1           1.000          12.228        3.585e-1
   1           1.000           9.522        2.485e-1
   1           1.000          12.228        1.670e-1
   1           1.000          12.228        4.131e-1
   1           1.000          12.116        3.098e-1
   1           1.000          11.048           1.075
   1           1.000          12.077        2.010e-1
   1           1.000          12.228        3.459e-1
   1           1.000          12.228        3.685e-3
   1           1.000           5.009           1.313
   1           1.000          12.228        9.616e-1
   1           1.000          12.228        2.635e-1
   1           1.000          12.228        1.900e-1
   1           1.000          12.228        4.808e-1
   1           1.000          12.228        3.449e-1
   1           1.000          12.228        3.307e-1
   1           1.000          12.228        9.308e-1
   1           1.000          10.867        3.817e-1
   1           1.000          12.228        1.610e-1
   1           1.000          12.228        4.805e-1
   1           1.000          12.228        1.881e-1
   1           1.000          12.228        9.104e-1
   1           1.000          12.228        4.240e-1
   1           1.000          12.228        2.979e-1
   1           1.000          12.228        4.485e-1
   1           1.000          12.228        7.157e-1
   1           1.000          12.228        5.759e-2
   1           1.000          12.228        6.992e-1
   1           1.000          12.228        2.538e-1
   1           1.000          12.228        3.289e-1
   1           1.000          12.228        2.561e-1
   1           1.000          12.228        3.865e-1
   1           1.000          12.228           1.287
   1           1.000          12.228        8.592e-1
   1           1.000          12.228        4.914e-1
   1           1.000          12.228        7.343e-2
   1           1.000          12.228        3.024e-1
   1           1.000          11.750        2.424e-1
   1           1.000          12.228        2.031e-1
   1           1.000          11.940        4.473e-1
   1           1.000          10.555        4.955e-1
   1           1.000          12.228           1.348
   1           1.000          12.228        2.000e-1
   1           1.000          11.782        5.398e-1
   1           1.000          12.037        3.945e-1
   1           1.000          12.228        3.587e-1
   1           1.000          12.228        1.460e-1
   1           1.000          12.228        5.191e-1
   1           1.000          11.746        6.829e-1
   1           1.000          12.039        1.612e-1
   1           1.000          12.228        3.529e-1
   1           1.000          12.228        3.373e-1
   1           1.000          11.866        2.885e-1
   1           1.000          12.228        3.979e-1
   1           1.000          12.228        4.493e-1
   1           1.000          12.228        5.150e-1
   1           1.000          12.228        1.857e-2
   1           1.000          12.228        1.375e-1
   1           1.000          12.228        1.777e-1
   1           1.000          12.228           1.204
   1           1.000          12.228        1.594e-1
   1           1.000          11.759        6.279e-1
   1           1.000          12.162        1.628e-1
   1           1.000          12.228        1.376e-1
   1           1.000          12.117        1.995e-1
   1           1.000          12.228        2.434e-1
   1           1.000          12.228        6.196e-1
